######	This	file	has	been	automatically	generated	#####	
######	EDIT	WITH	CARE!!!	#####				
#	Generated:	6/29/2020	07:22.5					
#	Created	by	streammapfile.py					
#	Workspace	C:\Users\duan224\OneDrive	-	PNNL\Documents\projects\UCSRB_P2\GIS\okan\okan_stream3\				
#	Segment	Cut/Bank	Cut	Segment				
#	Col	Row	ID	Length	Height	Width	Aspect	SINK?
#	(m)	(m)	(m)	(d)	(optional)			
#								
	348	54	20	108.6396	1.4694	0.3	333	
	348	55	20	108.6396	1.4694	0.3	333	
	349	56	20	127.2792	1.4694	0.3	315	
	350	57	20	63.6396	1.4694	0.3	315	
	357	69	21	90	1.5968	0.3	270	
	358	69	21	45	1.5968	0.3	270	
	350	57	22	63.6396	1.4278	0.3	315	
	351	58	22	127.2792	1.4278	0.3	315	
	352	59	22	108.6396	1.4278	0.3	333	
	352	60	22	90	1.4278	0.3	0	
	352	61	22	108.6396	1.4278	0.3	333	
	353	62	22	127.2792	1.4278	0.3	315	
	354	63	22	127.2792	1.4278	0.3	315	
	355	64	22	127.2792	1.4278	0.3	315	
	356	65	22	108.6396	1.4278	0.3	333	
	356	66	22	90	1.4278	0.3	0	
	356	67	22	108.6396	1.4278	0.3	333	
	357	68	22	127.2792	1.4278	0.3	315	
	358	69	22	63.6396	1.4278	0.3	315	
	371	64	23	108.6396	1.5312	0.3	63	
	372	64	23	90	1.5312	0.3	90	
	373	64	23	90	1.5312	0.3	90	
	370	65	23	127.2792	1.5312	0.3	45	
	369	66	23	108.6396	1.5312	0.3	27	
	369	67	23	90	1.5312	0.3	0	
	369	68	23	90	1.5312	0.3	0	
	369	69	23	45	1.5312	0.3	0	
	369	69	24	45	1.3624	0.3	90	
	370	69	24	108.6396	1.3624	0.3	117	
	371	70	24	127.2792	1.3624	0.3	135	
	372	71	24	108.6396	1.3624	0.3	117	
	373	71	24	90	1.3624	0.3	90	
	332	67	25	90	1.3426	0.3	270	
	333	67	25	108.6396	1.3426	0.3	297	
	334	68	25	127.2792	1.3426	0.3	315	
	335	69	25	127.2792	1.3426	0.3	315	
	336	70	25	127.2792	1.3426	0.3	315	
	337	71	25	127.2792	1.3426	0.3	315	
	338	72	25	108.6396	1.3426	0.3	297	
	339	72	25	45	1.3426	0.3	270	
	339	72	26	45	1.4287	0.3	270	
	340	72	26	45	1.4287	0.3	270	
	345	69	27	108.6396	1.3589	0.3	243	
	346	69	27	90	1.3589	0.3	270	
	347	69	27	108.6396	1.3589	0.3	297	
	358	69	27	63.6396	1.3589	0.3	225	
	344	70	27	127.2792	1.3589	0.3	225	
	348	70	27	108.6396	1.3589	0.3	297	
	349	70	27	90	1.3589	0.3	270	
	350	70	27	90	1.3589	0.3	270	
	351	70	27	108.6396	1.3589	0.3	297	
	357	70	27	127.2792	1.3589	0.3	225	
	341	71	27	108.6396	1.3589	0.3	243	
	342	71	27	90	1.3589	0.3	270	
	343	71	27	108.6396	1.3589	0.3	243	
	352	71	27	127.2792	1.3589	0.3	315	
	356	71	27	127.2792	1.3589	0.3	225	
	340	72	27	63.6396	1.3589	0.3	225	
	353	72	27	108.6396	1.3589	0.3	297	
	354	72	27	90	1.3589	0.3	270	
	355	72	27	108.6396	1.3589	0.3	243	
	358	69	28	45	1.4813	0.3	270	
	359	69	28	90	1.4813	0.3	270	
	360	69	28	90	1.4813	0.3	270	
	361	69	28	90	1.4813	0.3	315	
	361	70	28	90	1.4813	0.3	0	
	361	71	28	90	1.4813	0.3	0	
	361	72	28	108.6396	1.4813	0.3	333	
	362	73	28	63.6396	1.4813	0.3	315	
	363	54	29	90	1.3523	0.3	0	
	363	55	29	90	1.3523	0.3	0	
	363	56	29	90	1.3523	0.3	0	
	363	57	29	90	1.3523	0.3	0	
	363	58	29	108.6396	1.3523	0.3	27	
	362	59	29	108.6396	1.3523	0.3	27	
	362	60	29	90	1.3523	0.3	0	
	362	61	29	108.6396	1.3523	0.3	27	
	361	62	29	108.6396	1.3523	0.3	27	
	361	63	29	90	1.3523	0.3	0	
	361	64	29	90	1.3523	0.3	0	
	361	65	29	108.6396	1.3523	0.3	333	
	362	66	29	108.6396	1.3523	0.3	333	
	362	67	29	90	1.3523	0.3	0	
	362	68	29	90	1.3523	0.3	0	
	362	69	29	90	1.3523	0.3	0	
	362	70	29	90	1.3523	0.3	0	
	362	71	29	90	1.3523	0.3	0	
	362	72	29	90	1.3523	0.3	0	
	362	73	29	45	1.3523	0.3	0	
	340	72	30	63.6396	1.3539	0.3	225	
	339	73	30	108.6396	1.3539	0.3	207	
	339	74	30	90	1.3539	0.3	180	
	463	68	31	127.2792	1.3007	0.3	45	
	462	69	31	108.6396	1.3007	0.3	27	
	462	70	31	108.6396	1.3007	0.3	27	
	461	71	31	108.6396	1.3007	0.3	27	
	461	72	31	90	1.3007	0.3	0	
	461	73	31	108.6396	1.3007	0.3	27	
	460	74	31	108.6396	1.3007	0.3	27	
	460	75	31	45	1.3007	0.3	0	
	461	74	32	108.6396	1.2467	0.3	63	
	462	74	32	90	1.2467	0.3	90	
	463	74	32	90	1.2467	0.3	90	
	464	74	32	108.6396	1.2467	0.3	117	
	466	74	32	108.6396	1.2467	0.3	63	
	467	74	32	108.6396	1.2467	0.3	117	
	460	75	32	63.6396	1.2467	0.3	45	
	465	75	32	127.2792	1.2467	0.3	90	
	468	75	32	108.6396	1.2467	0.3	117	
	469	75	32	90	1.2467	0.3	90	
	339	72	33	63.6396	1.2985	0.3	225	
	337	73	33	108.6396	1.2985	0.3	243	
	338	73	33	108.6396	1.2985	0.3	243	
	334	74	33	108.6396	1.2985	0.3	243	
	335	74	33	90	1.2985	0.3	270	
	336	74	33	108.6396	1.2985	0.3	243	
	332	75	33	108.6396	1.2985	0.3	243	
	333	75	33	108.6396	1.2985	0.3	243	
	330	76	33	90	1.2985	0.3	270	
	331	76	33	108.6396	1.2985	0.3	243	
	439	79	34	90	1.7401	0.3	0	
	439	80	34	45	1.7401	0.3	0	
	439	80	35	45	1.5483	0.3	90	
	440	80	35	90	1.5483	0.3	90	
	441	80	35	90	1.5483	0.3	90	
	442	80	35	90	1.5483	0.3	90	
	443	80	35	90	1.5483	0.3	90	
	444	80	35	90	1.5483	0.3	90	
	359	82	36	90	1.4916	0.3	0	
	359	83	36	90	1.4916	0.3	0	
	359	84	36	108.6396	1.4916	0.3	333	
	360	85	36	63.6396	1.4916	0.3	315	
	360	81	37	90	1.5253	0.3	0	
	360	82	37	90	1.5253	0.3	0	
	360	83	37	90	1.5253	0.3	0	
	360	84	37	90	1.5253	0.3	0	
	360	85	37	45	1.5253	0.3	0	
	410	79	38	127.2792	1.4081	0.3	315	
	411	80	38	127.2792	1.4081	0.3	315	
	412	81	38	108.6396	1.4081	0.3	297	
	413	81	38	108.6396	1.4081	0.3	297	
	414	82	38	108.6396	1.4081	0.3	297	
	415	82	38	90	1.4081	0.3	315	
	415	83	38	90	1.4081	0.3	0	
	415	84	38	90	1.4081	0.3	0	
	415	85	38	45	1.4081	0.3	0	
	476	80	39	127.2792	1.4192	0.3	45	
	474	81	39	90	1.4192	0.3	45	
	475	81	39	108.6396	1.4192	0.3	63	
	474	82	39	90	1.4192	0.3	0	
	474	83	39	90	1.4192	0.3	0	
	474	84	39	90	1.4192	0.3	0	
	474	85	39	45	1.4192	0.3	0	
	474	85	40	45	1.3912	0.3	90	
	475	85	40	90	1.3912	0.3	90	
	615	79	41	90	1.3048	0.3	0	
	615	80	41	90	1.3048	0.3	0	
	615	81	41	108.6396	1.3048	0.3	27	
	614	82	41	127.2792	1.3048	0.3	45	
	613	83	41	127.2792	1.3048	0.3	45	
	612	84	41	127.2792	1.3048	0.3	45	
	610	85	41	45	1.3048	0.3	90	
	611	85	41	108.6396	1.3048	0.3	63	
	360	85	42	63.6396	1.5253	0.3	315	
	361	86	42	63.6396	1.5253	0.3	315	
	358	75	43	90	1.4873	0.3	270	
	359	75	43	108.6396	1.4873	0.3	297	
	360	76	43	108.6396	1.4873	0.3	333	
	360	77	43	90	1.4873	0.3	0	
	360	78	43	108.6396	1.4873	0.3	333	
	361	79	43	108.6396	1.4873	0.3	333	
	361	80	43	90	1.4873	0.3	0	
	361	81	43	90	1.4873	0.3	0	
	361	82	43	90	1.4873	0.3	0	
	361	83	43	90	1.4873	0.3	0	
	361	84	43	90	1.4873	0.3	0	
	361	85	43	90	1.4873	0.3	0	
	361	86	43	45	1.4873	0.3	0	
	402	83	44	108.6396	1.3598	0.3	243	
	403	83	44	90	1.3598	0.3	270	
	404	83	44	90	1.3598	0.3	270	
	405	83	44	108.6396	1.3598	0.3	297	
	398	84	44	108.6396	1.3598	0.3	243	
	399	84	44	90	1.3598	0.3	270	
	400	84	44	90	1.3598	0.3	270	
	401	84	44	108.6396	1.3598	0.3	243	
	406	84	44	108.6396	1.3598	0.3	297	
	407	84	44	108.6396	1.3598	0.3	297	
	397	85	44	127.2792	1.3598	0.3	225	
	408	85	44	108.6396	1.3598	0.3	297	
	409	85	44	108.6396	1.3598	0.3	297	
	415	85	44	63.6396	1.3598	0.3	225	
	410	86	44	108.6396	1.3598	0.3	297	
	411	86	44	90	1.3598	0.3	270	
	412	86	44	90	1.3598	0.3	270	
	413	86	44	90	1.3598	0.3	270	
	414	86	44	108.6396	1.3598	0.3	243	
	439	80	45	45	1.6308	0.3	0	
	439	81	45	90	1.6308	0.3	0	
	439	82	45	90	1.6308	0.3	0	
	439	83	45	108.6396	1.6308	0.3	333	
	440	84	45	108.6396	1.6308	0.3	333	
	440	85	45	90	1.6308	0.3	0	
	440	86	45	45	1.6308	0.3	0	
	460	75	46	63.6396	1.3026	0.3	45	
	459	76	46	108.6396	1.3026	0.3	27	
	459	77	46	90	1.3026	0.3	0	
	459	78	46	108.6396	1.3026	0.3	27	
	458	79	46	127.2792	1.3026	0.3	45	
	457	80	46	108.6396	1.3026	0.3	27	
	457	81	46	108.6396	1.3026	0.3	27	
	444	82	46	108.6396	1.3026	0.3	63	
	445	82	46	90	1.3026	0.3	90	
	446	82	46	90	1.3026	0.3	90	
	447	82	46	90	1.3026	0.3	90	
	448	82	46	90	1.3026	0.3	90	
	449	82	46	90	1.3026	0.3	90	
	450	82	46	90	1.3026	0.3	90	
	451	82	46	90	1.3026	0.3	90	
	452	82	46	90	1.3026	0.3	90	
	453	82	46	108.6396	1.3026	0.3	117	
	456	82	46	127.2792	1.3026	0.3	45	
	443	83	46	127.2792	1.3026	0.3	45	
	454	83	46	108.6396	1.3026	0.3	117	
	455	83	46	108.6396	1.3026	0.3	63	
	442	84	46	108.6396	1.3026	0.3	27	
	442	85	46	108.6396	1.3026	0.3	27	
	440	86	46	45	1.3026	0.3	90	
	441	86	46	108.6396	1.3026	0.3	63	
	491	87	47	127.2792	1.3487	0.3	45	
	490	88	47	63.6396	1.3487	0.3	45	
	609	85	48	90	1.2972	0.3	225	
	610	85	48	45	1.2972	0.3	270	
	609	86	48	108.6396	1.2972	0.3	207	
	608	87	48	127.2792	1.2972	0.3	225	
	607	88	48	127.2792	1.2972	0.3	225	
	605	89	48	90	1.2972	0.3	270	
	606	89	48	108.6396	1.2972	0.3	243	
	610	85	49	63.6396	1.4907	0.3	315	
	611	86	49	127.2792	1.4907	0.3	315	
	612	87	49	108.6396	1.4907	0.3	333	
	612	88	49	90	1.4907	0.3	0	
	612	89	49	45	1.4907	0.3	0	
	612	89	50	45	1.3464	0.3	90	
	613	89	50	90	1.3464	0.3	90	
	614	89	50	90	1.3464	0.3	90	
	615	89	50	90	1.3464	0.3	90	
	616	89	50	90	1.3464	0.3	90	
	510	84	51	127.2792	1.2647	0.3	45	
	509	85	51	127.2792	1.2647	0.3	45	
	508	86	51	127.2792	1.2647	0.3	45	
	504	87	51	108.6396	1.2647	0.3	63	
	505	87	51	90	1.2647	0.3	90	
	506	87	51	90	1.2647	0.3	90	
	507	87	51	108.6396	1.2647	0.3	63	
	490	88	51	45	1.2647	0.3	90	
	491	88	51	108.6396	1.2647	0.3	117	
	503	88	51	127.2792	1.2647	0.3	45	
	492	89	51	127.2792	1.2647	0.3	135	
	496	89	51	108.6396	1.2647	0.3	63	
	497	89	51	90	1.2647	0.3	90	
	498	89	51	90	1.2647	0.3	90	
	499	89	51	90	1.2647	0.3	90	
	500	89	51	90	1.2647	0.3	90	
	501	89	51	90	1.2647	0.3	90	
	502	89	51	108.6396	1.2647	0.3	63	
	493	90	51	108.6396	1.2647	0.3	117	
	494	90	51	90	1.2647	0.3	90	
	495	90	51	108.6396	1.2647	0.3	63	
	361	86	52	45	1.4839	0.3	0	
	361	87	52	108.6396	1.4839	0.3	333	
	362	88	52	108.6396	1.4839	0.3	333	
	362	89	52	108.6396	1.4839	0.3	333	
	363	90	52	108.6396	1.4839	0.3	333	
	363	91	52	108.6396	1.4839	0.3	333	
	364	92	52	63.6396	1.4839	0.3	315	
	362	73	53	45	1.4418	0.3	0	
	362	74	53	90	1.4418	0.3	0	
	362	75	53	108.6396	1.4418	0.3	333	
	363	76	53	108.6396	1.4418	0.3	333	
	363	77	53	90	1.4418	0.3	0	
	363	78	53	108.6396	1.4418	0.3	333	
	364	79	53	108.6396	1.4418	0.3	333	
	364	80	53	90	1.4418	0.3	0	
	364	81	53	90	1.4418	0.3	0	
	364	82	53	90	1.4418	0.3	0	
	364	83	53	90	1.4418	0.3	0	
	364	84	53	90	1.4418	0.3	0	
	364	85	53	90	1.4418	0.3	0	
	364	86	53	90	1.4418	0.3	0	
	364	87	53	90	1.4418	0.3	0	
	364	88	53	90	1.4418	0.3	0	
	364	89	53	90	1.4418	0.3	0	
	364	90	53	90	1.4418	0.3	0	
	364	91	53	90	1.4418	0.3	0	
	364	92	53	45	1.4418	0.3	0	
	415	85	54	63.6396	1.4495	0.3	315	
	416	86	54	108.6396	1.4495	0.3	297	
	417	86	54	108.6396	1.4495	0.3	297	
	427	86	54	108.6396	1.4495	0.3	243	
	428	86	54	90	1.4495	0.3	270	
	429	86	54	90	1.4495	0.3	270	
	430	86	54	108.6396	1.4495	0.3	297	
	418	87	54	127.2792	1.4495	0.3	315	
	426	87	54	127.2792	1.4495	0.3	225	
	431	87	54	108.6396	1.4495	0.3	333	
	419	88	54	108.6396	1.4495	0.3	297	
	420	88	54	90	1.4495	0.3	270	
	421	88	54	90	1.4495	0.3	270	
	422	88	54	90	1.4495	0.3	270	
	423	88	54	90	1.4495	0.3	270	
	424	88	54	90	1.4495	0.3	270	
	425	88	54	108.6396	1.4495	0.3	243	
	431	88	54	108.6396	1.4495	0.3	333	
	432	89	54	108.6396	1.4495	0.3	333	
	432	90	54	90	1.4495	0.3	0	
	432	91	54	90	1.4495	0.3	0	
	432	92	54	45	1.4495	0.3	0	
	440	86	55	63.6396	1.6592	0.3	45	
	439	87	55	108.6396	1.6592	0.3	27	
	439	88	55	108.6396	1.6592	0.3	27	
	438	89	55	127.2792	1.6592	0.3	45	
	434	90	55	108.6396	1.6592	0.3	63	
	435	90	55	90	1.6592	0.3	90	
	436	90	55	90	1.6592	0.3	90	
	437	90	55	108.6396	1.6592	0.3	63	
	433	91	55	127.2792	1.6592	0.3	45	
	432	92	55	63.6396	1.6592	0.3	45	
	432	92	56	45	1.6519	0.3	0	
	432	93	56	108.6396	1.6519	0.3	333	
	433	94	56	127.2792	1.6519	0.3	315	
	434	95	56	108.6396	1.6519	0.3	333	
	434	96	56	108.6396	1.6519	0.3	333	
	435	97	56	63.6396	1.6519	0.3	315	
	435	97	57	45	1.7967	0.3	0	
	435	98	57	45	1.7967	0.3	0	
	443	94	58	90	1.7288	0.3	0	
	443	95	58	108.6396	1.7288	0.3	27	
	442	96	58	127.2792	1.7288	0.3	45	
	436	97	58	108.6396	1.7288	0.3	63	
	437	97	58	108.6396	1.7288	0.3	117	
	440	97	58	108.6396	1.7288	0.3	63	
	441	97	58	108.6396	1.7288	0.3	63	
	435	98	58	63.6396	1.7288	0.3	45	
	438	98	58	108.6396	1.7288	0.3	117	
	439	98	58	108.6396	1.7288	0.3	63	
	537	92	59	90	1.3308	0.3	0	
	537	93	59	108.6396	1.3308	0.3	27	
	536	94	59	108.6396	1.3308	0.3	27	
	536	95	59	90	1.3308	0.3	0	
	536	96	59	108.6396	1.3308	0.3	27	
	535	97	59	127.2792	1.3308	0.3	0	
	536	98	59	63.6396	1.3308	0.3	315	
	541	89	60	127.2792	1.3537	0.3	45	
	540	90	60	108.6396	1.3537	0.3	27	
	540	91	60	90	1.3537	0.3	0	
	540	92	60	108.6396	1.3537	0.3	27	
	539	93	60	108.6396	1.3537	0.3	27	
	539	94	60	90	1.3537	0.3	0	
	539	95	60	108.6396	1.3537	0.3	27	
	538	96	60	127.2792	1.3537	0.3	45	
	537	97	60	127.2792	1.3537	0.3	45	
	536	98	60	63.6396	1.3537	0.3	45	
	370	91	61	90	1.6156	0.3	0	
	370	92	61	90	1.6156	0.3	0	
	370	93	61	90	1.6156	0.3	0	
	370	94	61	90	1.6156	0.3	0	
	370	95	61	90	1.6156	0.3	0	
	370	96	61	90	1.6156	0.3	0	
	370	97	61	90	1.6156	0.3	0	
	370	98	61	90	1.6156	0.3	0	
	370	99	61	45	1.6156	0.3	0	
	371	95	62	90	1.4458	0.3	0	
	371	96	62	90	1.4458	0.3	0	
	371	97	62	90	1.4458	0.3	0	
	371	98	62	108.6396	1.4458	0.3	27	
	370	99	62	63.6396	1.4458	0.3	45	
	636	77	63	108.6396	1.3277	0.3	63	
	637	77	63	108.6396	1.3277	0.3	117	
	635	78	63	108.6396	1.3277	0.3	27	
	638	78	63	127.2792	1.3277	0.3	135	
	635	79	63	108.6396	1.3277	0.3	27	
	639	79	63	127.2792	1.3277	0.3	135	
	634	80	63	108.6396	1.3277	0.3	27	
	640	80	63	108.6396	1.3277	0.3	117	
	641	80	63	90	1.3277	0.3	90	
	634	81	63	108.6396	1.3277	0.3	27	
	633	82	63	127.2792	1.3277	0.3	45	
	632	83	63	108.6396	1.3277	0.3	27	
	632	84	63	108.6396	1.3277	0.3	27	
	631	85	63	127.2792	1.3277	0.3	45	
	629	86	63	108.6396	1.3277	0.3	63	
	630	86	63	108.6396	1.3277	0.3	63	
	628	87	63	108.6396	1.3277	0.3	27	
	628	88	63	108.6396	1.3277	0.3	27	
	627	89	63	108.6396	1.3277	0.3	27	
	627	90	63	90	1.3277	0.3	0	
	627	91	63	90	1.3277	0.3	0	
	627	92	63	90	1.3277	0.3	0	
	627	93	63	90	1.3277	0.3	0	
	627	94	63	90	1.3277	0.3	0	
	627	95	63	90	1.3277	0.3	0	
	627	96	63	108.6396	1.3277	0.3	27	
	626	97	63	127.2792	1.3277	0.3	45	
	625	98	63	108.6396	1.3277	0.3	27	
	625	99	63	45	1.3277	0.3	0	
	629	98	64	108.6396	1.3027	0.3	63	
	630	98	64	90	1.3027	0.3	90	
	631	98	64	90	1.3027	0.3	90	
	632	98	64	90	1.3027	0.3	90	
	633	98	64	90	1.3027	0.3	90	
	634	98	64	90	1.3027	0.3	90	
	635	98	64	90	1.3027	0.3	90	
	636	98	64	90	1.3027	0.3	90	
	637	98	64	90	1.3027	0.3	90	
	638	98	64	90	1.3027	0.3	90	
	639	98	64	108.6396	1.3027	0.3	117	
	625	99	64	45	1.3027	0.3	90	
	626	99	64	90	1.3027	0.3	90	
	627	99	64	90	1.3027	0.3	90	
	628	99	64	108.6396	1.3027	0.3	63	
